Date ,Time,Temperature,Humidity,LW 
8/4/2023,8:47:35,25.7,71,0
8/4/2023,8:47:39,25.7,71,0
8/4/2023,8:47:45,25.7,71,0
8/4/2023,8:47:49,25.7,71,0
8/4/2023,8:47:53,25.7,71,0
8/4/2023,8:47:57,25.7,71,0
8/4/2023,8:48:01,25.7,71,0
8/4/2023,8:48:05,25.7,71,0
8/4/2023,8:48:09,25.7,71,0
8/4/2023,8:48:13,25.7,71,0
8/4/2023,8:48:18,25.7,71,0
8/4/2023,8:48:22,25.7,71,0
8/4/2023,8:48:27,25.7,71,0
8/4/2023,8:48:31,25.7,71,0
8/4/2023,8:48:35,25.7,71,0
8/4/2023,8:48:39,25.7,71,0
8/4/2023,8:48:44,25.7,71,0
8/4/2023,8:48:48,25.7,71,0
8/4/2023,8:48:51,25.7,71,0
8/4/2023,8:48:56,25.7,71,0
8/4/2023,8:49:00,25.7,71,0
8/4/2023,8:49:04,25.7,71,0
8/4/2023,8:49:08,25.7,71,0
8/4/2023,8:49:12,25.7,71,0
8/4/2023,8:49:16,25.7,71,0
8/4/2023,8:49:20,25.7,71,0
8/4/2023,8:49:24,25.7,71,0
8/4/2023,8:49:27,25.7,71,0
8/4/2023,8:49:32,25.7,71,0
8/4/2023,8:49:36,25.7,71,0
8/4/2023,8:49:41,25.7,71,0
8/4/2023,8:49:45,25.7,71,0
8/4/2023,8:49:49,25.7,71,0
8/4/2023,8:49:53,25.7,71,0
8/4/2023,8:49:57,25.7,71,0
8/4/2023,8:50:01,25.7,71,0
8/4/2023,8:50:06,25.7,71,0
8/4/2023,8:50:11,25.7,71,0
8/4/2023,8:50:15,25.7,71,0
8/4/2023,8:50:19,25.7,71,0
8/4/2023,8:50:24,25.7,71,0
8/4/2023,8:50:28,25.7,71,0
8/4/2023,8:50:32,25.7,71,0
8/4/2023,8:50:37,25.7,71,0
8/4/2023,8:50:42,25.7,71,0
8/4/2023,8:50:46,25.7,71,0
8/4/2023,8:50:50,25.7,71,0
8/4/2023,8:50:54,25.7,71,0
8/4/2023,8:50:59,25.7,71,0
8/4/2023,8:51:03,25.7,71,0
8/4/2023,8:51:07,25.7,71,0
8/4/2023,8:51:11,25.7,71,0
8/4/2023,8:51:15,25.7,71,0
8/4/2023,8:51:19,25.7,71,0
8/4/2023,8:51:23,25.7,71,0
8/4/2023,8:51:27,25.7,71,0
8/4/2023,8:51:31,25.7,71,0
8/4/2023,8:51:35,25.7,71,0
8/4/2023,8:51:39,25.7,71,0
8/4/2023,8:51:43,25.7,71,0
8/4/2023,8:51:47,25.7,71,0
8/4/2023,8:51:51,25.7,71,0
8/4/2023,8:51:55,25.7,71,0
8/4/2023,8:51:59,25.7,71,0
8/4/2023,8:52:03,25.7,71,0
8/4/2023,8:52:08,25.7,71,0
8/4/2023,8:52:11,25.7,71,0
8/4/2023,8:52:15,25.7,71,0
8/4/2023,8:52:19,25.7,71,0
8/4/2023,8:52:24,25.7,71,0
8/4/2023,8:52:28,25.7,71,0
8/4/2023,8:52:32,25.7,71,0
8/4/2023,8:52:37,25.7,71,0
8/4/2023,8:52:41,25.7,71,0
8/4/2023,8:52:45,25.7,71,0
8/4/2023,8:52:50,25.7,71,0
8/4/2023,8:52:54,25.7,71,0
8/4/2023,8:52:58,25.7,71,0
8/4/2023,8:53:03,25.7,71,0
8/4/2023,8:53:07,25.7,71,0
8/4/2023,8:53:12,25.7,71,0
8/4/2023,8:53:16,25.7,71,0
8/4/2023,8:53:20,25.7,71,0
8/4/2023,8:53:24,25.7,71,0
8/4/2023,8:53:28,25.7,71,0
8/4/2023,8:53:32,25.7,71,0
8/4/2023,8:53:36,25.7,71,0
8/4/2023,8:53:41,25.7,71,0
8/4/2023,8:53:45,25.7,71,0
8/4/2023,8:53:49,25.7,71,0
8/4/2023,8:53:53,25.7,71,0
8/4/2023,8:53:58,25.7,71,0
8/4/2023,8:54:02,25.7,71,0
8/4/2023,8:54:07,25.7,71,0
8/4/2023,8:54:11,25.7,71,0
8/4/2023,8:54:15,25.7,71,0
8/4/2023,8:54:19,25.7,71,0
8/4/2023,8:54:23,25.7,71,0
8/4/2023,8:54:27,25.7,71,0
8/4/2023,8:54:31,25.7,71,0
8/4/2023,8:54:35,25.7,71,0
8/4/2023,8:54:39,25.7,71,0
8/4/2023,8:54:43,25.7,71,0
8/4/2023,8:54:47,25.7,71,0
8/4/2023,8:54:51,25.7,71,0
8/4/2023,8:54:55,25.7,71,0
8/4/2023,8:55:00,25.7,71,0
8/4/2023,8:55:05,25.7,71,0
8/4/2023,8:55:08,25.7,71,0
8/4/2023,8:55:12,25.7,71,0
8/4/2023,8:55:16,25.7,71,0
8/4/2023,8:55:20,25.7,71,0
8/4/2023,8:55:24,25.7,71,0
8/4/2023,8:55:29,25.7,71,0
8/4/2023,8:55:33,25.7,71,0
8/4/2023,8:55:37,25.7,71,0
8/4/2023,8:55:42,25.7,71,0
8/4/2023,8:55:46,25.7,71,0
8/4/2023,8:55:50,25.7,71,0
8/4/2023,8:55:55,25.7,71,0
8/4/2023,8:55:59,25.7,71,0
8/4/2023,8:56:04,25.7,71,0
8/4/2023,8:56:08,25.7,71,0
8/4/2023,8:56:12,25.7,71,0
8/4/2023,8:56:17,25.7,71,0
8/4/2023,8:56:21,25.7,71,0
8/4/2023,8:56:25,25.7,71,0
8/4/2023,8:56:30,25.7,71,0
8/4/2023,8:56:34,25.7,71,0
8/4/2023,8:56:39,25.7,71,0
8/4/2023,8:56:43,25.7,71,0
8/4/2023,8:56:46,25.7,71,0
8/4/2023,8:56:50,25.7,71,0
8/4/2023,8:56:54,25.7,71,0
8/4/2023,8:56:59,25.7,71,0
8/4/2023,8:57:04,25.7,71,0
8/4/2023,8:57:07,25.7,71,0
8/4/2023,8:57:11,25.7,71,0
8/4/2023,8:57:16,25.6,71,0
8/4/2023,8:57:20,25.7,71,0
8/4/2023,8:57:24,25.6,71,0
8/4/2023,8:57:29,25.6,71,0
8/4/2023,8:57:33,25.7,71,0
8/4/2023,8:57:37,25.7,71,0
8/4/2023,8:57:41,25.6,71,0
8/4/2023,8:57:46,25.7,71,0
8/4/2023,8:57:50,25.6,71,0
8/4/2023,8:57:54,25.7,71,0
8/4/2023,8:57:58,25.6,71,0
8/4/2023,9:06:58,25.9,70,0
8/4/2023,9:07:03,25.9,70,0
8/4/2023,9:07:07,25.9,70,0
8/4/2023,9:07:11,25.9,70,0
8/4/2023,9:07:15,25.9,70,0
8/4/2023,9:07:19,25.9,70,0
8/4/2023,9:07:23,25.9,70,0
8/4/2023,9:07:27,25.9,70,0
8/4/2023,9:07:31,25.9,70,0
8/4/2023,9:07:35,25.9,70,0
8/4/2023,9:07:40,25.9,70,0
8/4/2023,9:07:44,25.9,70,0
8/4/2023,9:07:49,25.9,70,0
8/4/2023,9:07:53,25.9,70,0
8/4/2023,9:07:57,25.9,70,0
8/4/2023,9:08:02,25.9,70,0
8/4/2023,9:08:06,25.8,70,0
8/4/2023,9:08:10,25.8,70,0
8/4/2023,9:08:14,25.8,70,0
8/4/2023,9:08:18,25.8,70,0
8/4/2023,9:08:22,25.8,70,0
8/4/2023,9:08:26,25.8,70,0
8/4/2023,9:08:31,25.8,70,0
8/4/2023,9:08:35,25.8,70,0
8/4/2023,9:08:38,25.8,70,0
8/4/2023,9:08:42,25.8,70,0
8/4/2023,9:08:47,25.8,70,0
8/4/2023,9:08:51,25.8,70,0
8/4/2023,9:08:55,25.8,70,0
8/4/2023,9:08:59,25.8,70,0
8/4/2023,9:09:03,25.8,70,0
8/4/2023,9:09:07,25.8,70,0
8/4/2023,9:09:12,25.8,70,0
8/4/2023,9:09:16,25.8,70,0
8/4/2023,9:09:20,25.8,70,0
8/4/2023,9:09:24,25.8,70,0
8/4/2023,9:09:29,25.8,70,0
8/4/2023,9:09:33,25.8,70,0
8/4/2023,9:09:38,25.8,70,0
8/4/2023,9:09:42,25.8,70,0
8/4/2023,9:09:46,25.8,70,0
8/4/2023,9:09:50,25.8,70,0
8/4/2023,9:09:55,25.8,70,0
8/4/2023,9:09:59,25.8,70,0
8/4/2023,9:10:04,25.8,70,0
8/4/2023,9:10:09,25.8,70,0
8/4/2023,9:10:14,25.8,70,0
8/4/2023,9:10:18,25.8,70,0
8/4/2023,9:10:23,25.8,70,0
8/4/2023,9:10:27,25.8,70,0
8/4/2023,9:10:31,25.8,70,0
8/4/2023,9:10:35,25.8,70,0
8/4/2023,9:10:39,25.8,70,0
8/4/2023,9:10:44,25.8,70,0
8/4/2023,9:10:49,25.8,70,0
8/4/2023,9:10:53,25.8,70,0
8/4/2023,9:10:56,25.8,70,0
8/4/2023,9:11:00,25.8,70,0
8/4/2023,9:11:05,25.8,70,0
8/4/2023,9:11:09,25.8,70,0
8/4/2023,9:11:13,25.8,70,0
8/4/2023,9:11:17,25.8,70,0
8/4/2023,9:11:22,25.8,70,0
8/4/2023,9:11:26,25.8,70,0
8/4/2023,9:11:30,25.8,70,0
8/4/2023,9:11:34,25.8,70,0
8/4/2023,9:11:38,25.8,70,0
8/4/2023,9:11:42,25.8,70,0
8/4/2023,9:11:46,25.8,70,0
8/4/2023,9:11:51,25.8,70,0
8/4/2023,9:11:56,25.8,70,0
8/4/2023,9:12:00,25.8,70,0
8/4/2023,9:12:04,25.8,70,0
8/4/2023,9:12:08,25.8,70,0
8/4/2023,9:12:12,25.8,70,0
8/4/2023,9:12:15,25.8,70,0
8/4/2023,9:12:19,25.8,70,0
8/4/2023,9:12:23,25.8,70,0
8/4/2023,9:12:27,25.8,70,0
8/4/2023,9:12:31,25.8,70,0
8/4/2023,9:12:35,25.8,70,0
8/4/2023,9:12:39,25.8,70,0
8/4/2023,9:12:43,25.8,70,0
8/4/2023,9:12:47,25.8,70,0
8/4/2023,9:12:51,25.8,70,0
8/4/2023,9:12:55,25.8,70,0
8/4/2023,9:12:59,25.8,70,0
8/4/2023,9:13:03,25.8,70,0
8/4/2023,9:13:07,25.8,70,0
8/4/2023,9:13:11,25.8,70,0
8/4/2023,9:13:14,25.8,70,0
8/4/2023,9:13:18,25.8,70,0
8/4/2023,9:13:22,25.8,70,0
8/4/2023,9:13:26,25.8,70,0
8/4/2023,9:13:31,25.8,70,0
8/4/2023,9:13:35,25.8,70,0
8/4/2023,9:13:39,25.8,70,0
8/4/2023,9:13:43,25.8,70,0
8/4/2023,9:13:47,25.8,70,0
8/4/2023,9:13:51,25.8,70,0
8/4/2023,9:13:55,25.8,70,0
8/4/2023,9:13:59,25.8,70,0
8/4/2023,9:14:03,25.8,70,0
8/4/2023,9:14:07,25.8,70,0
8/4/2023,9:14:12,25.8,70,0
8/4/2023,9:14:16,25.8,70,0
8/4/2023,9:14:20,25.8,70,0
8/4/2023,9:14:24,25.8,70,0
8/4/2023,9:14:28,25.8,70,0
8/4/2023,9:14:31,25.8,70,0
8/4/2023,9:14:35,25.8,70,0
8/4/2023,9:14:39,25.8,70,0
8/4/2023,9:14:43,25.8,70,0
8/4/2023,9:14:47,25.8,70,0
8/4/2023,9:14:52,25.8,70,0
8/4/2023,9:14:56,25.8,70,0
8/4/2023,9:15:00,25.8,70,0
8/4/2023,9:15:04,25.8,70,0
8/4/2023,9:15:08,25.8,70,0
8/4/2023,9:15:12,25.8,70,0
8/4/2023,9:15:16,25.8,70,0
8/4/2023,9:15:20,25.8,70,0
8/4/2023,9:15:25,25.8,70,0
8/4/2023,9:15:29,25.8,70,0
8/4/2023,9:15:33,25.8,70,0
8/4/2023,9:15:37,25.8,70,0
8/4/2023,9:15:41,25.8,70,0
8/4/2023,9:15:45,25.8,70,0
8/4/2023,9:15:49,25.8,70,0
8/4/2023,9:15:53,25.8,70,0
8/4/2023,9:15:58,25.7,70,0
8/4/2023,9:16:02,25.8,70,0
8/4/2023,9:16:06,25.8,70,0
8/4/2023,9:16:11,25.8,70,0
8/4/2023,9:16:15,25.8,70,0
8/4/2023,9:16:20,25.8,70,0
8/4/2023,9:16:24,25.7,70,0
8/4/2023,9:16:28,25.8,70,0
8/4/2023,9:16:32,25.8,70,0
8/4/2023,9:16:36,25.8,70,0
8/4/2023,9:16:40,25.8,70,0
8/4/2023,9:16:45,25.8,70,0
8/4/2023,9:16:49,25.8,70,0
8/4/2023,9:16:53,25.8,70,0
8/4/2023,9:16:57,25.7,70,0
8/4/2023,9:17:01,25.7,70,0
8/4/2023,9:17:05,25.8,70,0
8/4/2023,9:17:09,25.7,70,0
8/4/2023,9:17:14,25.7,70,0
8/4/2023,9:17:19,25.7,70,0
8/4/2023,9:17:23,25.7,70,0
8/4/2023,9:17:27,25.8,70,0
8/4/2023,9:17:31,25.8,70,0
8/4/2023,9:17:35,25.8,70,0
8/4/2023,9:17:39,25.7,70,0
8/4/2023,9:17:43,25.8,70,0
8/4/2023,9:17:47,25.8,70,0
8/4/2023,9:17:52,25.7,70,0
8/4/2023,9:17:56,25.8,70,0
8/4/2023,9:18:00,25.8,70,0
8/4/2023,9:18:04,25.7,70,0
8/4/2023,9:18:08,25.8,70,0
8/4/2023,9:18:13,25.7,70,0
8/4/2023,9:18:17,25.7,70,0
8/4/2023,9:18:21,25.7,70,0
8/4/2023,9:18:26,25.7,70,0
8/4/2023,9:18:30,25.7,70,0
8/4/2023,9:18:34,25.7,70,0
8/4/2023,9:18:39,25.8,70,0
8/4/2023,9:18:43,25.7,70,0
8/4/2023,9:18:47,25.8,70,0
8/4/2023,9:18:52,25.7,70,0
8/4/2023,9:18:56,25.7,70,0
8/4/2023,9:19:00,25.8,70,0
8/4/2023,9:19:04,25.7,70,0
8/4/2023,9:19:08,25.8,70,0
8/4/2023,9:19:12,25.8,70,0
8/4/2023,9:19:16,25.7,70,0
8/4/2023,9:19:20,25.7,70,0
8/4/2023,9:19:24,25.7,70,0
8/4/2023,9:19:28,25.7,70,0
8/4/2023,9:19:32,25.8,70,0
8/4/2023,9:19:35,25.7,70,0
8/4/2023,9:19:39,25.7,70,0
8/4/2023,9:19:43,25.7,70,0
8/4/2023,9:19:48,25.7,70,0
8/4/2023,9:19:51,25.7,70,0
8/4/2023,9:19:55,25.7,70,0
8/4/2023,9:20:00,25.8,70,0
8/4/2023,9:20:03,25.7,70,0
8/4/2023,9:20:08,25.8,70,0
8/4/2023,9:20:11,25.7,70,0
8/4/2023,9:20:15,25.7,70,0
8/4/2023,9:20:19,25.7,70,0
8/4/2023,9:20:23,25.7,70,0
8/4/2023,9:20:27,25.8,70,0
8/4/2023,9:20:31,25.7,70,0
8/4/2023,9:20:36,25.7,70,0
8/4/2023,9:20:40,25.7,70,0
8/4/2023,9:20:44,25.7,70,0
8/4/2023,9:20:48,25.7,70,0
8/4/2023,9:20:52,25.7,70,0
8/4/2023,9:20:56,25.7,70,0
8/4/2023,9:21:00,25.7,70,0
8/4/2023,9:21:03,25.7,70,0
8/4/2023,9:21:07,25.7,70,0
8/4/2023,9:21:11,25.7,70,0
8/4/2023,9:21:15,25.7,70,0
8/4/2023,9:21:19,25.7,70,0
8/4/2023,9:21:24,25.7,70,0
8/4/2023,9:21:27,25.7,70,0
8/4/2023,9:21:31,25.7,70,0
8/4/2023,9:21:35,25.7,70,0
8/4/2023,9:21:39,25.7,70,0
8/4/2023,9:21:44,25.7,70,0
8/4/2023,9:21:48,25.7,70,0
8/4/2023,9:21:52,25.7,70,0
8/4/2023,9:21:56,25.7,70,0
8/4/2023,9:22:00,25.7,70,0
8/4/2023,9:22:05,25.7,70,0
8/4/2023,9:22:09,25.7,70,0
8/4/2023,9:22:13,25.7,70,0
8/4/2023,9:22:17,25.7,70,0
8/4/2023,9:22:21,25.7,70,0
8/4/2023,9:22:26,25.7,70,0
8/4/2023,9:22:30,25.7,70,0
8/4/2023,9:22:34,25.7,70,0
8/4/2023,9:22:38,25.7,70,0
8/4/2023,9:22:43,25.7,70,0
8/4/2023,9:22:47,25.7,70,0
8/4/2023,9:22:51,25.7,70,0
8/4/2023,9:23:30,25.7,70,0
8/4/2023,9:23:36,25.7,70,0
8/4/2023,9:23:40,25.7,70,0
8/4/2023,9:23:44,25.7,70,0
8/4/2023,9:23:48,25.7,70,0
8/4/2023,9:23:52,25.7,70,0
8/4/2023,9:23:57,25.7,70,0
8/4/2023,9:24:01,25.7,70,0
8/4/2023,9:24:05,25.7,70,0
8/4/2023,9:24:09,25.7,70,0
8/4/2023,9:24:13,25.7,70,0
8/4/2023,9:24:17,25.7,70,0
8/4/2023,9:24:21,25.7,70,0
8/4/2023,9:24:26,25.7,70,0
8/4/2023,9:24:30,25.7,70,0
8/4/2023,9:24:34,25.7,70,0
8/4/2023,9:24:38,25.7,70,0
8/4/2023,9:24:43,25.7,70,0
8/4/2023,9:24:47,25.7,70,0
8/4/2023,9:24:51,25.7,70,0
8/4/2023,9:24:55,25.7,70,0
8/4/2023,9:24:59,25.7,70,0
8/4/2023,9:25:03,25.7,70,0
8/4/2023,9:25:07,25.7,70,0
8/4/2023,9:25:11,25.7,70,0
8/4/2023,9:25:15,25.7,70,0
8/4/2023,9:25:19,25.7,70,0
8/4/2023,9:25:23,25.7,70,0
8/4/2023,9:25:28,25.7,70,0
8/4/2023,9:25:33,25.7,70,0
8/4/2023,9:25:38,25.7,70,0
8/4/2023,9:25:42,25.7,70,0
8/4/2023,9:25:46,25.7,70,0
8/4/2023,9:25:50,25.7,70,0
8/4/2023,9:25:54,25.7,70,0
8/4/2023,9:25:58,25.7,70,0
8/4/2023,9:26:02,25.7,70,0
8/4/2023,9:26:06,25.7,70,0
8/4/2023,9:26:10,25.7,70,0
8/4/2023,9:26:14,25.7,70,0
8/4/2023,9:26:18,25.7,70,0
8/4/2023,9:26:22,25.7,70,0
8/4/2023,9:26:26,25.7,70,0
8/4/2023,9:26:30,25.7,70,0
8/4/2023,9:26:34,25.7,70,0
8/4/2023,9:26:38,25.7,70,0
8/4/2023,9:26:42,25.7,70,0
8/4/2023,9:26:46,25.7,70,0
8/4/2023,9:26:50,25.7,70,0
8/4/2023,9:26:54,25.7,70,0
8/4/2023,9:26:58,25.7,70,0
8/4/2023,9:27:02,25.8,70,0
8/4/2023,9:27:06,25.7,70,0
8/4/2023,9:27:10,25.7,70,0
8/4/2023,9:27:15,25.7,70,0
8/4/2023,9:27:19,25.8,70,0
8/4/2023,9:27:23,25.7,70,0
8/4/2023,9:27:27,25.7,70,0
8/4/2023,9:27:31,25.8,70,0
8/4/2023,9:27:35,25.7,70,0
8/4/2023,9:27:40,25.8,70,0
8/4/2023,9:27:44,25.7,70,0
8/4/2023,9:27:47,25.7,70,0
8/4/2023,9:27:51,25.7,70,0
8/4/2023,9:27:56,25.7,70,0
8/4/2023,9:28:00,25.7,70,0
8/4/2023,9:28:04,25.8,70,0
8/4/2023,9:28:08,25.8,70,0
8/4/2023,9:28:11,25.7,70,0
8/4/2023,9:28:16,25.8,70,0
8/4/2023,9:28:20,25.7,70,0
8/4/2023,9:28:25,25.8,70,0
8/4/2023,9:28:29,25.7,70,0
8/4/2023,9:28:32,25.8,70,0
8/4/2023,9:28:36,25.8,70,0
8/4/2023,9:28:40,25.8,70,0
8/4/2023,9:28:44,25.8,70,0
8/4/2023,9:28:49,25.7,70,0
8/4/2023,9:28:54,25.8,70,0
8/4/2023,9:28:58,25.8,70,0
8/4/2023,9:29:02,25.8,70,0
8/4/2023,9:29:07,25.8,70,0
8/4/2023,9:29:11,25.8,70,0
8/4/2023,9:29:16,25.8,70,0
8/4/2023,9:29:20,25.8,70,0
8/4/2023,9:29:24,25.8,70,0
8/4/2023,9:29:28,25.8,70,0
8/4/2023,9:29:32,25.8,70,0
8/4/2023,9:29:36,25.8,70,0
8/4/2023,9:29:40,25.8,70,0
8/4/2023,9:29:44,25.8,70,0
8/4/2023,9:29:48,25.8,70,0
8/4/2023,9:29:52,25.8,70,0
8/4/2023,9:29:56,25.8,70,0
8/4/2023,9:29:59,25.8,70,0
8/4/2023,9:30:03,25.8,70,0
8/4/2023,9:30:07,25.8,70,0
8/4/2023,9:30:12,25.8,70,0
8/4/2023,9:30:16,25.8,70,0
8/4/2023,9:30:20,25.8,70,0
8/4/2023,9:30:24,25.8,70,0
8/4/2023,9:30:29,25.8,70,0
8/4/2023,9:30:33,25.8,70,0
8/4/2023,9:30:37,25.8,70,0
8/4/2023,9:30:42,25.8,70,0
8/4/2023,9:30:46,25.8,70,0
8/4/2023,9:30:50,25.8,70,0
8/4/2023,9:30:54,25.8,70,0
8/4/2023,9:30:58,25.8,70,0
8/4/2023,9:31:02,25.8,70,0
8/4/2023,9:31:06,25.8,70,0
8/4/2023,9:31:10,25.8,70,0
8/4/2023,9:31:15,25.8,70,0
8/4/2023,9:31:19,25.8,70,0
8/4/2023,9:31:23,25.8,70,0
8/4/2023,9:31:26,25.8,70,0
8/4/2023,9:31:31,25.8,70,0
8/4/2023,9:31:34,25.8,70,0
8/4/2023,9:31:39,25.8,70,0
8/4/2023,9:31:43,25.8,70,0
8/4/2023,9:31:47,25.8,70,0
8/4/2023,9:31:51,25.8,70,0
8/4/2023,9:31:55,25.8,70,0
8/4/2023,9:31:59,25.8,70,0
8/4/2023,9:32:02,25.8,70,0
8/4/2023,9:32:06,25.8,70,0
8/4/2023,9:32:11,25.8,70,0
8/4/2023,9:32:15,25.8,70,0
8/4/2023,9:32:19,25.8,70,0
8/4/2023,9:32:23,25.8,70,0
8/4/2023,9:32:27,25.8,70,0
8/4/2023,9:32:31,25.8,70,0
8/4/2023,9:32:35,25.8,70,0
8/4/2023,9:32:39,25.8,70,0
8/4/2023,9:32:44,25.8,70,0
8/4/2023,9:32:48,25.8,70,0
8/4/2023,9:32:53,25.8,70,0
8/4/2023,9:32:57,25.8,70,0
8/4/2023,9:33:01,25.8,70,0
8/4/2023,9:33:06,25.8,70,0
8/4/2023,9:33:10,25.8,70,0
8/4/2023,9:33:14,25.8,70,0
8/4/2023,9:33:18,25.8,70,0
8/4/2023,9:33:22,25.8,70,0
8/4/2023,9:33:26,25.8,70,0
8/4/2023,9:33:31,25.8,70,0
8/4/2023,9:33:34,25.8,70,0
8/4/2023,9:33:39,25.8,70,0
8/4/2023,9:33:43,25.8,70,0
8/4/2023,9:33:48,25.8,70,0
8/4/2023,9:33:53,25.8,70,0
8/4/2023,9:33:57,25.8,70,0
8/4/2023,9:34:01,25.8,70,0
8/4/2023,9:34:05,25.8,70,0
8/4/2023,9:34:10,25.8,70,0
8/4/2023,9:34:14,25.8,70,0
8/4/2023,9:34:18,25.8,70,0
8/4/2023,9:34:22,25.8,70,0
8/4/2023,9:34:26,25.8,70,0
8/4/2023,9:34:30,25.8,70,0
8/4/2023,9:34:35,25.8,70,0
8/4/2023,9:34:39,25.8,70,0
8/4/2023,9:34:44,25.8,70,0
8/4/2023,9:34:48,25.8,70,0
8/4/2023,9:34:52,25.8,70,0
8/4/2023,9:34:56,25.8,70,0
8/4/2023,9:35:00,25.8,70,0
8/4/2023,9:35:04,25.8,70,0
8/4/2023,9:35:08,25.8,70,0
8/4/2023,9:35:12,25.8,70,0
8/4/2023,9:35:16,25.8,70,0
8/4/2023,9:35:20,25.8,70,0
8/4/2023,9:35:24,25.8,70,0
8/4/2023,9:35:28,25.8,70,0
8/4/2023,9:35:33,25.8,70,0
8/4/2023,9:35:37,25.8,70,0
8/4/2023,9:35:41,25.8,70,0
8/4/2023,9:35:46,25.8,70,0
8/4/2023,9:35:51,25.8,70,0
8/4/2023,9:35:56,25.8,70,0
8/4/2023,9:36:00,25.8,70,0
8/4/2023,9:36:03,25.8,70,0
8/4/2023,9:36:08,25.8,70,0
8/4/2023,9:36:12,25.8,70,0
8/4/2023,9:36:16,25.8,70,0
8/4/2023,9:36:21,25.8,70,0
8/4/2023,9:36:25,25.8,70,0
8/4/2023,9:36:29,25.8,70,0
8/4/2023,9:36:34,25.8,70,0
8/4/2023,9:36:38,25.8,70,0
8/4/2023,9:36:42,25.8,70,0
8/4/2023,9:36:46,25.8,70,0
8/4/2023,9:36:50,25.8,70,0
8/4/2023,9:36:55,25.8,70,0
8/4/2023,9:37:00,25.8,70,0
8/4/2023,9:37:05,25.8,70,0
8/4/2023,9:37:08,25.8,70,0
8/4/2023,9:37:12,25.8,70,0
8/4/2023,9:37:16,25.8,70,0
8/4/2023,9:37:20,25.8,70,0
8/4/2023,9:37:23,25.8,70,0
8/4/2023,9:37:27,25.8,70,0
8/4/2023,9:37:31,25.8,70,0
8/4/2023,9:37:35,25.8,70,0
8/4/2023,9:37:39,25.8,70,0
8/4/2023,9:37:43,25.8,70,0
8/4/2023,9:37:47,25.8,70,0
8/4/2023,9:37:51,25.8,70,0
8/4/2023,9:37:55,25.8,70,0
8/4/2023,9:37:59,25.8,70,0
8/4/2023,9:38:02,25.8,70,0
8/4/2023,9:38:06,25.8,70,0
8/4/2023,9:38:10,25.8,70,0
8/4/2023,9:38:15,25.8,70,0
8/4/2023,9:38:19,25.8,70,0
8/4/2023,9:38:23,25.8,70,0
8/4/2023,9:38:26,25.8,70,0
8/4/2023,9:38:30,25.8,70,0
8/4/2023,9:38:34,25.8,70,0
8/4/2023,9:38:39,25.8,70,0
8/4/2023,9:38:44,25.8,70,0
8/4/2023,9:38:48,25.8,70,0
8/4/2023,9:38:52,25.8,70,0
8/4/2023,9:38:56,25.8,70,0
8/4/2023,9:39:05,25.8,70,0
8/4/2023,9:39:10,25.8,70,0
8/4/2023,9:39:14,25.8,70,0
8/4/2023,9:39:18,25.8,70,0
8/4/2023,9:39:22,25.8,70,0
8/4/2023,9:39:27,25.8,70,0
8/4/2023,9:39:31,25.8,70,0
8/4/2023,9:39:35,25.8,70,0
8/4/2023,9:39:39,25.8,70,0
8/4/2023,9:39:42,25.8,70,0
8/4/2023,9:39:46,25.8,70,0
8/4/2023,9:39:51,25.8,70,0
8/4/2023,9:39:55,25.8,70,0
8/4/2023,9:40:00,25.8,70,0
8/4/2023,9:40:03,25.8,70,0
8/4/2023,9:40:07,25.8,70,0
8/4/2023,9:40:12,25.8,70,0
8/4/2023,9:40:16,25.8,70,0
8/4/2023,9:40:20,25.8,70,0
8/4/2023,9:40:24,25.8,70,0
8/4/2023,9:40:28,25.8,70,0
8/4/2023,9:40:32,25.8,70,0
8/4/2023,9:40:37,25.8,70,0
8/4/2023,9:40:41,25.8,70,0
8/4/2023,9:40:44,25.8,70,0
8/4/2023,9:40:49,25.8,70,0
8/4/2023,9:40:54,25.8,70,0
8/4/2023,9:40:58,25.8,70,0
8/4/2023,9:41:03,25.8,70,0
8/4/2023,9:41:06,25.8,70,0
8/4/2023,9:41:11,25.8,70,0
8/4/2023,9:41:15,25.8,70,0
8/4/2023,9:41:19,25.8,70,0
8/4/2023,9:41:23,25.8,70,0
8/4/2023,9:41:27,25.8,70,0
8/4/2023,9:41:31,25.8,70,0
8/4/2023,9:41:36,25.8,70,0
8/4/2023,9:41:41,25.8,70,0
8/4/2023,9:41:45,25.8,70,0
8/4/2023,9:41:50,25.8,70,0
8/4/2023,9:41:54,25.8,70,0
8/4/2023,9:41:59,25.8,70,0
8/4/2023,9:42:04,25.8,70,0
8/4/2023,9:42:17,25.8,70,0
8/4/2023,9:42:24,25.8,70,0
8/4/2023,9:42:28,25.8,70,0
8/4/2023,9:42:32,25.8,70,0
8/4/2023,9:42:36,25.8,70,0
8/4/2023,9:42:39,25.8,70,0
8/4/2023,9:42:43,25.8,70,0
8/4/2023,9:42:48,25.8,70,0
8/4/2023,9:42:52,25.8,70,0
8/4/2023,9:42:56,25.8,70,0
8/4/2023,9:43:01,25.8,70,0
8/4/2023,9:43:05,25.8,70,0
8/4/2023,9:43:08,25.8,70,0
8/4/2023,9:43:12,25.8,70,0
8/4/2023,9:43:16,25.8,70,0
8/4/2023,9:43:20,25.8,70,0
8/4/2023,9:43:24,25.8,70,0
8/4/2023,9:43:28,25.8,70,0
